,label
137579,1
137580,1
137581,1
137582,0
137583,0
137584,1
137585,0
137586,1
137587,1
137588,1
137589,0
137590,1
137591,1
137592,1
137593,1
137594,1
137595,0
137596,1
137597,0
137598,1
137599,0
137600,1
137602,1
137603,0
137604,1
137605,0
137606,1
137607,0
137608,1
137609,0
137610,0
137611,0
137612,0
137613,1
137614,1
137615,0
137616,0
137617,1
137618,0
137619,1
137620,0
137621,1
137622,1
137623,1
137624,1
137625,0
137626,0
137627,1
137628,0
137629,1
137631,0
137632,1
137633,1
137634,0
137635,0
137636,1
137637,0
137638,1
137639,0
137640,0
137641,0
137642,0
137643,0
137645,0
137646,1
137647,0
137648,1
137649,0
137650,0
137651,1
137652,0
137654,1
137655,0
137656,0
137657,1
137658,0
137659,1
137660,0
137661,0
137662,0
137663,0
137664,0
137665,0
137666,1
137667,0
137668,1
137669,0
137670,0
137671,0
137672,0
137673,0
137674,0
137675,1
137676,1
137677,0
137678,1
137679,0
137680,0
137681,1
137682,1
137683,0
137684,1
137685,0
137686,0
137687,1
137688,1
137689,1
137690,1
137691,1
137692,0
137693,1
137694,1
137695,0
137696,1
137697,1
137698,1
137699,1
137700,0
137701,0
137702,0
137703,0
137704,1
137705,1
137706,1
137707,0
137708,0
137709,0
137711,1
137712,1
137713,0
137714,1
137715,1
137716,1
137717,0
137718,1
137719,1
137720,1
137721,1
137722,1
137723,0
137724,0
137725,1
137726,0
137727,1
137728,1
137729,0
137730,0
137731,0
137732,0
137733,0
137734,0
137736,1
137737,0
137739,0
137740,0
137741,1
137742,0
137743,1
137744,1
137745,0
137746,1
137747,0
137748,1
137749,0
137750,0
137751,1
137752,1
137753,0
137754,1
137755,1
137756,0
137757,0
137759,0
137760,0
137761,1
137762,1
137763,0
137764,1
137765,0
137766,1
137767,0
137768,1
137769,0
137770,1
137771,1
137772,1
137773,1
137774,1
137775,0
137776,1
137777,0
137778,1
137779,0
137781,1
137782,0
137783,0
137784,0
137785,0
137786,0
137787,0
137788,0
137789,1
137790,1
137791,0
137792,0
137793,1
137794,0
137795,0
137796,1
137797,0
137798,1
137799,1
137800,0
137801,1
137802,0
137803,0
137804,1
137805,0
137806,0
137807,0
137808,1
137810,0
137811,1
137812,0
137813,0
137814,0
137815,0
137816,0
137817,1
137818,0
137819,1
137820,0
137821,1
137822,0
137823,1
137824,1
137825,0
137826,0
137827,1
137828,1
137829,0
137830,1
137831,1
137832,0
137833,0
137834,0
137835,0
137836,0
137837,0
137838,1
137839,1
137840,0
137842,0
137843,0
137844,1
137845,1
137846,0
137847,0
137848,0
137849,1
137850,0
137851,1
137852,1
137853,1
137854,1
137855,1
137856,1
137857,1
137858,0
137859,1
137861,1
137862,1
137863,1
137864,1
137865,0
137866,1
137867,1
137868,1
137869,0
137870,1
137871,0
137872,0
137873,0
137874,1
137875,1
137877,0
137878,0
137879,0
137881,1
137882,0
137883,1
137884,0
137885,0
137886,1
137887,1
137888,0
137889,0
137890,0
137891,0
137892,1
137893,1
137894,0
137895,0
137896,1
137897,1
137898,1
137899,0
137900,0
137901,0
137902,0
137903,0
137904,0
137905,0
137906,0
137907,0
137908,0
137909,1
137911,1
137912,1
137913,0
137914,1
137915,0
137916,1
137917,0
137918,1
137919,1
137920,1
137921,1
137922,0
137923,0
137925,0
137926,1
137927,1
137928,0
137929,0
137930,0
137931,0
137932,1
137933,1
137934,0
137935,1
137936,1
137937,0
137938,1
137939,1
137940,0
137941,0
137942,1
137943,0
137945,1
137946,1
137947,0
137948,0
137949,0
137950,0
137951,1
137952,0
137953,1
137954,0
137955,1
137956,0
137957,1
137958,1
137959,1
137960,1
137961,0
137963,1
137964,1
137965,0
137966,1
137967,1
137968,1
137969,0
137970,0
137971,0
137972,0
137973,0
137974,1
137975,1
137976,0
137977,1
137978,1
137979,0
137980,0
137981,0
137982,0
137983,1
137984,0
137985,0
137986,0
137987,1
137988,0
137989,0
137990,1
137991,1
137992,1
137993,0
137994,0
137995,1
137996,0
137997,0
137998,1
137999,0
138000,0
138001,0
138002,1
138003,0
138004,1
138005,1
138006,0
138007,1
138008,0
138009,1
138010,1
138011,1
138012,0
138013,1
138014,0
138015,0
138016,0
138018,0
138019,0
138020,1
138021,0
138022,1
138023,0
138024,1
138025,1
138026,1
138027,0
138028,0
138029,0
138030,0
138031,0
138032,0
138033,0
138034,1
138035,0
138036,0
138037,1
138038,1
138039,1
138040,0
138042,0
138043,0
138044,1
138045,0
138046,1
138047,0
138048,0
138049,1
138050,0
138051,1
138052,1
138053,0
138054,1
138055,1
138056,1
138057,0
138058,1
138059,0
138060,0
138061,0
138062,0
138063,0
138064,0
138065,0
138066,1
138067,0
138068,0
138069,0
138070,1
138071,1
138072,1
138073,0
138074,1
138075,0
138076,1
138077,0
138078,1
138079,0
138080,0
138081,1
138082,1
138083,0
138084,1
138085,0
138086,0
138087,0
138088,1
138089,1
138090,1
138091,0
138092,0
138093,1
138094,1
138095,1
138096,0
138097,1
138098,0
138099,0
138100,1
138101,0
138102,1
138103,1
138104,1
138105,0
138106,0
138107,0
138108,0
138109,1
138110,0
138111,0
138113,0
138114,0
138115,1
138116,1
138117,0
138118,0
138119,1
138120,0
138121,0
138122,0
138123,1
138124,0
138125,0
138126,0
138127,0
138128,1
138129,1
138130,1
138131,0
138132,0
138133,0
138134,0
138135,1
138136,1
138137,1
138138,1
138139,0
138140,1
138141,0
138142,0
138143,0
138144,1
138145,1
138146,1
138147,0
138148,1
138149,0
138150,1
138151,1
138152,1
138154,0
138155,0
138156,1
138157,1
138158,1
138159,0
138160,0
138161,1
138162,0
138163,0
138164,0
138165,1
138166,0
138167,0
138168,1
138169,1
138170,1
138171,0
138172,0
138173,0
138174,0
138175,1
138176,1
138177,1
138178,1
138179,0
138180,0
138181,0
138182,1
138183,1
138184,0
138185,0
138186,1
138187,0
138188,0
138189,0
138190,0
138191,1
138192,0
138193,0
138194,0
138195,0
138196,1
138197,1
138198,1
138199,1
138200,1
138201,1
138202,1
138203,1
138204,1
138205,1
138206,0
138207,0
138208,1
138209,1
138210,0
138211,0
138212,0
138213,0
138214,1
138215,1
138216,1
138217,0
138218,1
138219,1
138220,0
138221,1
138222,1
138223,1
138224,0
138225,1
138227,1
138228,1
138229,0
138230,0
138231,0
138232,1
138233,1
138234,0
138235,0
138236,0
138237,1
138238,1
138239,1
138240,0
138241,1
138242,0
138243,0
138244,1
138245,0
138246,0
138247,0
138248,1
138249,0
138250,1
138251,0
138252,0
138253,1
138254,0
138255,0
138256,0
138257,1
138258,1
138259,1
138260,0
138261,0
138262,1
138263,0
138264,1
138265,0
138266,1
138267,0
138268,0
138269,0
138270,1
138271,0
138272,0
138273,0
138274,0
138275,1
138276,1
138277,0
138278,0
138279,0
138280,1
138281,1
138282,0
138283,0
138284,0
138285,0
138286,1
138287,1
138288,0
138289,0
138290,1
138291,1
138292,0
138293,0
138294,0
138295,1
138296,0
138297,0
138298,0
138300,0
138301,0
138302,0
138303,1
138304,1
138305,0
138306,1
138307,0
138308,1
138309,0
138310,1
138311,1
138312,0
138313,0
138314,0
138315,0
138316,0
138317,1
138318,1
138319,1
138320,0
138321,1
138322,0
138323,0
138324,0
138325,1
138326,0
138327,0
138328,0
138329,0
138330,0
138331,0
138332,0
138333,1
138334,1
138335,0
138336,0
138337,1
138338,1
138339,1
138340,1
138341,0
138342,1
138343,1
138344,0
138345,0
138346,1
138347,1
138348,1
138349,0
138350,0
138351,0
138352,0
138353,1
138354,0
138355,0
138356,0
138357,0
138359,0
138360,1
138361,0
138362,0
138363,0
138364,1
138365,1
138366,0
138367,1
138368,0
138369,1
138370,0
138371,0
138372,1
138374,1
138375,0
138376,0
138377,0
138378,0
138379,0
138380,1
138381,1
138382,1
138383,1
138384,0
138385,0
138386,0
138387,0
138388,1
138389,0
138390,1
138391,1
138392,0
138393,1
138394,0
138395,0
138396,0
138397,0
138398,0
138399,0
138400,1
138401,1
138402,1
138403,0
138404,0
138405,0
138406,1
138407,1
138408,1
138409,1
138410,1
138411,0
138412,1
138413,1
138414,1
138415,0
138416,0
138417,1
138418,1
138419,1
138420,1
138421,1
138422,0
138423,0
138424,0
138425,0
138426,1
138427,0
138428,0
138429,0
138430,1
138431,0
138432,1
138433,1
138434,1
138435,1
138436,0
138437,0
138438,0
138439,1
138440,1
138441,0
138442,1
138443,1
138444,1
138445,1
138446,1
138447,0
138448,0
138449,1
138451,0
138452,1
138453,0
138454,1
138455,1
138456,0
138458,0
138459,1
138460,0
138462,1
138463,0
138464,0
138465,0
138466,0
138468,1
138469,1
138470,1
138471,1
138472,0
138473,0
138474,0
138475,1
138476,0
138477,1
138478,1
138479,0
138480,1
138481,1
138482,1
138483,1
138484,0
138485,1
138486,1
138487,1
138488,0
138489,0
138490,1
138491,0
138492,1
138493,1
138494,1
138496,0
138497,0
138498,1
138499,0
138500,1
138501,1
138502,0
138503,0
138504,0
138505,0
138506,1
138507,0
138508,1
138509,1
138510,1
138511,0
138512,1
138513,0
138514,0
138515,0
138516,1
138517,1
138518,1
138519,1
138520,0
138521,1
138522,0
138523,1
138524,1
138525,1
138526,0
138527,0
138528,1
138529,0
138530,0
138531,1
138532,1
138533,1
138534,0
138535,1
138536,1
138537,1
138538,1
138539,0
138540,1
138542,0
138544,0
138545,1
138546,0
138547,1
138549,1
138550,0
138551,0
138552,1
138553,0
138554,1
138555,0
138556,0
138557,0
138558,1
138559,0
138560,0
138561,0
138562,1
138563,1
138564,0
138565,0
138566,0
138567,0
138568,1
138569,1
138570,0
138571,0
138572,1
138573,0
138574,0
138575,1
138576,1
138577,0
138578,0
138579,1
138580,0
138581,1
138582,1
138583,0
138584,0
138585,1
138586,1
138587,1
138588,0
138589,0
138590,0
138591,1
138592,1
138593,0
138594,1
138595,0
138596,0
138597,1
138598,0
138599,0
138601,0
138602,0
138603,0
138604,0
138605,1
138606,0
138607,1
138608,0
138609,0
138610,1
138613,0
138614,1
138615,0
138616,0
138617,1
138618,1
138619,0
138620,0
138621,1
138622,1
138623,1
138624,1
138625,0
138626,0
138627,0
138628,0
138629,1
138630,1
138631,1
138632,1
138633,1
138634,0
138635,0
138636,1
138637,1
138638,1
138639,1
138640,0
138641,1
138642,0
138643,1
138644,1
138645,0
138646,0
138647,0
138648,1
138649,1
138650,1
138651,1
138652,1
138653,1
138654,0
138655,0
138656,1
138657,0
138658,0
138659,0
138660,0
138661,1
138662,1
138663,0
138665,0
138666,0
138667,0
138668,1
138669,0
138670,1
138671,0
138672,0
138673,0
138674,1
138675,0
138676,1
138677,1
138678,0
138679,1
138680,1
138681,0
138682,0
138683,1
138684,1
138685,0
138686,1
138688,0
138689,0
138690,1
138691,0
138692,0
138693,0
138694,1
138695,0
138696,0
138697,1
138698,0
138699,0
138700,1
138701,1
138702,1
138703,1
138704,1
138705,0
138706,1
138707,0
138708,1
138709,1
138710,1
138711,1
138712,1
138713,1
138714,0
138715,0
138716,1
138717,0
138718,0
138719,0
138721,0
138722,0
138723,1
138724,1
138725,1
138726,1
138728,1
138729,1
138730,0
138731,1
138732,1
138733,0
138734,1
138735,1
138736,0
138737,0
138738,1
138739,0
138741,0
138742,0
138743,1
138744,1
138745,0
138746,0
138747,1
138748,0
138749,0
138750,0
138751,0
138752,1
138753,0
138754,1
138755,0
138756,0
138757,1
138758,0
138759,0
138760,0
138761,0
138762,0
138763,1
138764,0
138765,0
138767,1
138768,1
138769,1
138770,0
138771,1
138772,0
138773,0
138774,0
138775,0
138776,1
138777,1
138778,1
138779,0
138780,0
138782,0
138783,1
138785,1
138786,1
138787,1
138788,0
138789,1
138790,0
138791,1
138792,0
138793,0
138794,1
138796,1
138797,1
138798,1
138799,1
138800,0
138801,1
138802,1
138803,0
138804,1
138805,0
138806,0
138807,1
138808,1
138809,1
138810,0
138811,1
138812,1
138813,0
138814,0
138815,0
138816,1
138817,1
138818,1
138819,0
138820,1
138821,0
138822,1
138823,0
138824,0
138825,0
138827,0
138828,0
138829,1
138830,0
138831,1
138832,0
138833,0
138834,0
138835,0
138836,1
138837,0
138838,0
138839,1
138840,1
138841,0
138842,1
138843,1
138844,0
138845,0
138846,0
138847,1
138848,0
138849,0
138850,0
138851,1
138852,1
138853,1
138854,1
138855,1
138856,1
138857,1
138858,0
138859,1
138860,1
138861,0
138862,0
138863,1
138864,0
138865,1
138866,0
138867,0
138868,0
138869,1
138870,1
138871,1
138872,1
138873,0
138874,1
138875,1
138876,0
138877,0
138878,1
138879,0
138880,0
138881,0
138882,1
138883,1
138884,0
138885,0
138886,1
138887,1
138888,0
138889,0
138890,1
138891,0
138892,1
138893,0
138894,0
138895,1
138896,1
138897,0
138898,1
138899,1
138900,0
138901,0
138902,1
138903,0
138904,0
138905,0
138906,1
138907,1
138908,0
138909,1
138910,1
138911,1
138912,0
138913,1
138914,0
138915,0
138916,1
138917,1
138918,1
138919,1
138920,1
138922,1
138923,1
138924,0
138925,1
138926,0
138927,0
138928,0
138929,1
138930,1
138931,1
138932,1
138933,0
138934,1
138935,0
138936,0
138937,1
138938,1
138939,1
138940,1
138942,1
138943,0
138944,1
138945,1
138947,1
138948,1
138949,0
138950,0
138951,1
138952,0
138953,0
138954,0
138955,0
138956,0
138957,1
138958,1
138959,1
138960,0
138961,1
138962,0
138963,1
138964,0
138965,1
138966,1
138967,1
138968,1
138969,1
138970,0
138971,1
138972,0
138973,0
138974,1
138975,1
138976,1
138977,0
138978,1
138979,1
138980,0
138981,1
138982,1
138983,0
138984,0
138985,0
138986,0
138987,0
138989,0
138990,1
138991,1
138992,0
138993,0
138994,0
138995,0
138996,1
138997,1
138998,0
138999,0
139000,1
139001,0
139002,0
139003,1
139004,0
139005,1
139006,0
139008,1
139010,0
139011,0
139012,1
139013,0
139014,0
139015,1
139016,0
139017,0
139018,0
139019,0
139020,1
139021,0
139022,0
139023,0
139024,0
139025,1
139026,0
139027,1
139028,1
139029,0
139030,0
139031,1
139032,1
139033,0
139034,0
139035,0
139036,1
139037,0
139038,0
139039,1
139040,0
139041,0
139042,0
139043,0
139044,0
139046,0
139047,0
139048,1
139049,0
139050,1
139051,1
139052,1
139054,0
139055,1
139056,1
139057,0
139059,1
139060,0
139061,0
139062,1
139063,1
139064,0
139065,1
139066,0
139067,1
139069,0
139070,0
139071,1
139072,1
139073,1
139074,1
139075,1
139076,0
139077,1
139079,0
139080,1
139081,1
139082,1
139083,1
139084,1
139085,1
139087,1
139088,1
139089,0
139090,1
139091,1
139092,1
139094,1
139095,0
139096,0
139097,1
139098,0
139099,1
139100,1
139101,0
139102,0
139103,0
139104,1
139106,0
139107,0
139108,1
139109,0
139110,0
139111,1
139112,0
139113,1
139114,1
139115,1
139116,1
139117,1
139118,1
139119,0
139120,1
139121,1
139122,1
139124,1
139125,0
139126,1
139127,0
139128,1
139129,0
139130,0
139131,0
139132,1
139133,1
139135,0
139136,0
139137,0
139138,0
139139,1
139140,1
139141,0
139142,1
139143,1
139144,1
139145,1
139146,0
139147,0
139148,1
139149,0
139150,1
139151,0
139152,1
139153,1
139154,0
139155,0
139156,1
139157,0
139158,0
139159,0
139160,0
139161,1
139162,1
139163,0
139164,1
139165,0
139166,0
139167,1
139168,1
139169,1
139170,0
139171,1
139172,0
139173,1
139174,1
139175,1
139176,0
139177,0
139178,1
139179,1
139180,1
139181,1
139182,0
139183,1
139184,1
139185,0
139186,0
139187,0
139188,0
139189,0
139190,0
139191,0
139192,0
139193,0
139194,1
139195,1
139197,0
139198,0
139199,0
139200,0
139201,1
139202,1
139203,1
139204,0
139205,0
139206,1
139207,0
139208,0
139209,0
139210,0
139211,1
139212,1
139213,1
139214,0
139215,1
139216,0
139217,1
139218,0
139219,0
139220,1
139221,0
139222,0
139223,0
139224,1
139225,1
139226,1
139227,1
139228,0
139229,1
139230,0
139232,0
139233,1
139234,0
139235,1
139236,0
139237,1
139238,1
139239,0
139240,1
139241,0
139242,0
139243,0
139244,1
139245,1
139246,0
139247,0
139248,1
139249,1
139250,0
139251,1
139252,1
139253,1
139254,0
139255,0
139256,0
139257,0
139258,1
139259,1
139260,1
139261,1
139262,0
139263,0
139264,1
139265,1
139266,0
139267,1
139268,1
139269,0
139270,1
139271,0
139272,1
139273,0
139274,1
139275,1
139276,0
139277,0
139278,1
139279,1
139280,0
139281,0
139283,0
139284,0
139285,0
139286,0
139288,0
139289,0
139290,1
139291,1
139292,1
139293,0
139294,0
139295,0
139296,0
139297,0
139298,0
139299,1
139300,0
139301,0
139302,1
139303,1
139304,1
139305,1
139306,0
139307,0
139308,0
139309,1
139310,1
139311,0
139312,0
139313,0
139314,0
139315,1
139316,0
139317,0
139318,0
139319,1
139320,1
139321,1
139322,0
139323,1
139324,0
139325,1
139326,0
139327,0
139328,0
139329,0
139330,0
139331,1
139332,0
139333,0
139334,0
139335,0
139336,1
139338,0
139339,1
139340,1
139341,0
139342,1
139344,0
139345,1
139346,1
139347,0
139348,1
139349,1
139350,1
139351,0
139352,1
139353,0
139354,0
139355,1
139356,1
139357,0
139358,0
139359,1
139360,0
139361,0
139362,1
139363,1
139364,0
139365,0
139366,0
139367,0
139368,1
139369,0
139370,1
139371,0
139372,0
139373,0
139374,0
139375,0
139376,0
139377,0
139378,1
139379,0
139380,1
139382,1
139383,1
139384,0
139385,0
139386,1
139387,1
139388,0
139389,0
139390,0
139391,1
139392,0
139393,1
139394,1
139395,1
139396,0
139398,1
139399,1
139400,1
139401,0
139402,1
139403,0
139404,0
139405,1
139406,0
139407,0
139408,0
139409,0
139410,1
139411,0
139412,0
139413,0
139414,0
139415,1
139416,1
139417,0
139418,0
139419,1
139420,1
139421,1
139422,1
139423,1
139424,0
139425,0
139426,0
139427,1
139428,1
139429,0
139430,1
139431,1
139432,1
139433,0
139434,0
139435,1
139436,0
139437,1
139438,0
139439,1
139440,0
139441,0
139443,0
139444,0
139445,0
139446,1
139447,0
139448,0
139449,0
139450,1
139451,1
139452,0
139453,1
139454,0
139455,0
139456,1
139457,0
139458,0
139459,1
139460,0
139461,1
139462,0
139463,0
139464,1
139465,1
139466,0
139467,1
139468,0
139469,0
139470,0
139471,1
139472,0
139474,0
139475,1
139476,0
139477,0
139478,1
139479,0
139480,0
139481,1
139482,0
139483,0
139484,0
139485,1
139486,1
139487,1
139488,0
139489,0
139490,1
139491,1
139492,0
139494,1
139495,1
139496,1
139497,1
139498,0
139499,0
139500,0
139501,1
139502,1
139503,1
139504,0
139505,0
139506,0
139507,0
139508,1
139509,1
139510,0
139511,0
139512,0
139513,1
139514,1
139515,0
139516,1
139517,1
139518,1
139519,0
139520,1
139521,0
139522,0
139523,0
139524,1
139525,0
139526,0
139527,0
139528,1
139529,0
139530,1
139531,1
139532,0
139533,0
139534,0
139535,0
139536,1
139537,1
139538,1
139539,0
139540,0
139541,1
139542,0
139543,0
139544,1
139545,1
139546,1
139547,0
139548,0
139549,0
139550,0
139551,0
139552,0
139553,1
139554,0
139555,0
139556,0
139557,1
139558,0
139559,0
139560,0
139562,0
139563,1
139564,0
139565,1
139566,0
139567,1
139568,0
139569,0
139570,0
139571,1
139572,1
139573,1
139574,0
139575,1
139576,0
139577,0
139578,0
139579,0
139580,1
139581,1
139582,1
139583,1
139584,0
139585,1
139586,0
139587,0
139588,1
139589,1
139590,0
139591,1
139592,1
139593,0
139594,0
139595,0
139596,1
139597,0
139598,0
139599,1
139600,0
139601,1
139602,0
139603,1
139604,0
139605,0
139606,1
139607,1
139608,1
139609,1
139610,1
139611,1
139612,1
139613,0
139614,1
139615,1
139616,1
139617,0
139618,0
139619,1
139620,1
139621,0
139622,1
139623,0
139624,0
139625,0
139626,0
139627,1
139628,1
139629,1
139630,0
139631,0
139632,0
139633,1
139634,0
139635,1
139636,1
139637,0
139638,1
139639,0
139640,0
139641,1
139642,0
139643,0
139644,1
139645,1
139646,0
139647,0
139648,1
139649,0
139650,1
139651,0
139652,1
139653,0
139654,0
139655,0
139656,0
139657,0
139658,1
139659,0
139660,1
139661,0
139662,1
139663,1
139664,1
139665,0
139666,1
139667,1
139668,1
139670,0
139671,0
139672,0
139673,1
139674,1
139675,1
139676,1
139677,1
139678,1
139679,1
139680,0
139681,0
139682,0
139683,0
139684,0
139685,1
139686,1
139687,0
139688,0
139689,1
139690,0
139691,0
139692,1
139694,1
139695,0
139696,1
139697,0
139698,0
139699,0
139700,0
139701,0
139702,0
139703,1
139704,1
139705,1
139706,1
139707,0
139708,1
139709,0
139710,1
139711,0
139712,1
139713,1
139714,0
139715,0
139716,1
139717,0
139718,0
139719,1
139720,1
139721,0
139722,0
139723,1
139724,1
139725,1
139726,1
139727,1
139728,0
139729,0
139730,1
139731,0
139732,0
139733,1
139734,0
139735,1
139736,0
139737,1
139738,1
139739,0
139740,1
139741,1
139742,0
139743,1
139744,0
139745,0
139746,0
139747,1
139748,1
139749,1
139750,0
139751,0
139752,0
139753,0
139754,1
139756,1
139757,1
139758,1
139759,1
139760,1
139762,1
139763,1
139764,1
139765,1
139766,1
139767,0
139768,1
139769,0
139770,1
139771,0
139772,0
139773,0
139774,0
139775,1
139776,0
139777,1
139778,1
139779,0
139780,0
139781,0
139782,1
139783,0
139784,1
139785,1
139786,0
139787,0
139789,1
139790,0
139791,0
139792,0
139793,0
139794,1
139795,0
139796,0
139797,0
139798,0
139799,1
139800,1
139801,0
139802,0
139803,1
139804,1
139805,1
139806,1
139807,1
139808,1
139809,0
139811,0
139812,1
139813,0
139814,0
139816,1
139817,1
139818,0
139819,1
139820,1
139821,1
139822,0
139823,0
139824,1
139825,0
139826,1
139827,0
139828,0
139829,0
139830,0
139831,1
139832,0
139833,0
139834,0
139835,0
139836,0
139837,1
139838,0
139839,1
139840,1
139841,1
139842,0
139843,0
139844,1
139845,1
139846,1
139847,0
139848,0
139850,1
139851,1
139852,1
139854,1
139855,0
139856,0
139857,1
139858,1
139859,1
139860,1
139861,0
139862,0
139863,0
139864,0
139865,0
139866,1
139867,0
139868,1
139869,1
139870,0
139871,1
139872,1
139873,0
139874,1
139875,0
139876,0
139879,1
139880,0
139881,0
139882,1
139883,0
139884,0
139885,0
139886,1
139887,0
139888,0
139889,1
139890,1
139891,1
139892,1
139893,0
139894,1
139895,0
139896,1
139897,0
139898,1
139899,0
139900,0
139901,0
139902,1
139903,1
139904,1
139905,1
139906,0
139907,0
139908,1
139909,0
139910,0
139911,0
139912,1
139913,1
139914,0
139915,1
139916,0
139917,0
139918,0
139919,0
139920,1
139921,1
139922,0
139923,1
139924,1
139925,0
139926,0
139927,0
139928,0
139929,1
139930,1
139931,1
139932,1
139933,0
139934,1
139935,0
139936,0
139937,1
139939,0
139940,0
139941,0
139943,0
139944,1
139945,0
139946,0
139947,0
139948,0
139949,0
139950,0
139951,1
139952,1
139953,0
139954,0
139955,1
139956,0
139957,0
139958,0
139959,1
139960,1
139961,1
139962,0
139963,0
139964,1
139965,0
139966,1
139967,1
139968,0
139969,1
139970,1
139971,0
139972,0
139973,1
139974,0
139975,0
139976,0
139977,1
139978,1
139979,1
139980,0
139981,1
139982,0
139983,1
139984,0
139986,1
139987,0
139988,1
139990,1
139991,1
139992,0
139995,0
139996,0
139997,0
139998,0
139999,1
140000,1
140001,0
140002,0
140003,0
140004,0
140005,1
140006,0
140007,1
140008,0
140009,0
140010,1
140011,0
140012,0
140013,1
140014,1
140015,0
140017,0
140018,1
140019,0
140020,0
140021,1
140022,1
140023,1
140024,0
140025,0
140026,1
140027,1
140028,0
140029,0
140030,0
140031,1
140032,0
140033,1
140034,0
140035,1
140036,1
140037,1
140038,1
140039,1
140040,0
140041,1
140042,0
140043,0
140044,1
140045,0
140046,0
140047,1
140048,1
140049,0
140050,1
140051,0
140052,0
140053,1
140054,0
140055,1
140056,1
140057,1
140058,1
140059,1
140060,1
140061,1
140062,1
140063,1
140064,1
140065,1
140066,0
140067,1
140068,0
140069,0
140070,1
140071,1
140072,0
140073,0
140074,0
140076,1
140077,0
140078,0
140079,1
140080,0
140081,0
140082,0
140083,1
140085,1
140086,0
140087,0
140088,1
140089,0
140090,1
140091,1
140092,0
140093,0
140094,1
140095,0
140096,1
140097,1
140098,1
140099,1
140100,0
140101,1
140102,0
140103,1
140104,1
140105,0
140106,1
140107,1
140108,1
140109,1
140110,0
140112,0
140113,0
140114,1
140115,1
140116,0
140117,1
140118,0
140119,1
140120,0
140121,1
140122,1
140123,0
140124,0
140125,0
140126,1
140127,0
140128,1
140129,1
140130,0
140131,0
140132,1
140133,0
140134,1
140135,0
140136,0
140137,0
140138,1
140139,1
140140,1
140142,0
140143,0
140144,0
140145,1
140146,0
140147,1
140148,1
140149,0
140151,0
140152,1
140153,0
140154,0
140155,0
140156,0
140157,1
140158,0
140159,0
140160,0
140161,1
140162,1
140163,1
140164,1
140165,1
140166,0
140167,1
140168,0
140169,1
140170,0
140171,0
140172,1
140173,1
140174,1
140175,1
140176,1
140177,0
140178,0
140179,1
140180,1
140181,0
140182,0
140183,0
140184,0
140186,0
140187,1
140188,0
140189,1
140190,0
140191,1
140192,0
140193,0
140194,0
140195,0
140196,0
140197,1
140198,1
140199,1
140200,0
140201,0
140202,0
140203,0
140204,1
140205,1
140206,0
140207,1
140208,0
140210,1
140211,0
140212,0
140213,0
140214,0
140215,1
140216,0
140217,0
140218,0
140219,0
140220,1
140221,0
140222,0
140223,1
140224,0
140225,0
140226,0
140227,0
140228,0
140229,1
140230,1
140231,0
140232,0
140233,1
140234,1
140235,0
140236,0
140237,1
140238,1
140239,0
140240,1
140241,1
140242,1
140243,0
140244,1
140245,1
140246,0
140247,1
140248,1
140249,1
140250,1
140251,0
140252,0
140254,0
140255,1
140256,0
140257,0
140258,0
140259,0
140260,1
140261,1
140262,0
140263,0
140264,1
140265,0
140266,1
140267,0
140268,0
140269,1
140270,1
140271,0
140272,1
140273,0
140274,0
140275,1
140276,1
140277,0
140278,0
140279,0
140280,1
140281,0
140282,1
140283,1
140284,0
140285,1
140286,1
140287,0
140288,1
140289,1
140290,1
140291,0
140292,0
140293,0
140294,0
140295,1
140296,0
140297,0
140298,1
140299,0
140300,0
140301,0
140302,1
140303,0
140304,0
140305,0
140306,0
140307,0
140308,0
140309,0
140310,0
140311,0
140312,0
140313,1
140315,0
140316,0
140317,0
140318,0
140319,0
140320,1
140321,1
140322,1
140323,1
140324,0
140325,0
140326,1
140327,1
140329,0
140331,0
140332,1
140333,1
140334,1
140335,1
140336,0
140337,1
140338,0
140339,0
140340,0
140341,0
140342,1
140343,1
140344,1
140345,0
140346,0
140347,0
140348,1
140349,0
140350,1
140351,0
140352,1
140353,1
140354,1
140355,0
140356,1
140357,0
140358,1
140360,1
140361,0
140362,0
140363,1
140364,1
140365,1
140366,1
140367,1
140368,0
140369,1
140370,1
140371,0
140372,1
140373,1
140374,1
140375,0
140376,0
140377,0
140378,1
140379,0
140380,1
140381,1
140382,0
140383,0
140384,0
140385,1
140386,0
140387,0
140388,1
140389,0
140390,0
140391,1
140392,0
140393,0
140394,1
140395,0
140396,1
140397,1
140398,0
140399,0
140400,0
140401,0
140402,0
140403,0
140404,0
140405,0
140406,1
140407,1
140408,1
140409,0
140410,1
140411,1
140412,1
140413,1
140414,0
140415,0
140416,1
140417,0
140418,0
140419,0
140420,1
140421,1
140422,1
140423,1
140424,0
140425,0
140426,0
140427,1
140428,1
140429,1
140430,1
140431,1
140432,0
140433,0
140434,1
140435,1
140436,1
140437,0
140438,0
140439,0
140440,0
140441,0
140442,0
140443,1
140444,1
140445,0
140446,0
140447,0
140448,0
140449,0
140450,0
140451,0
140452,0
140453,1
140454,0
140455,1
140456,0
140457,1
140458,0
140459,1
140460,1
140461,1
140462,1
140463,0
140464,0
140465,0
140466,0
140467,0
140468,0
140469,1
140470,0
140471,1
140472,0
140473,0
140474,0
140475,1
140477,0
140479,0
140480,1
140481,1
140482,1
140483,0
140484,0
